saddr,daddr,proto,src_mac,dst_mac,sport,dport,flag,N_IN_Conn_P_SrcIP,N_IN_Conn_P_DstIP,length,time,datarate,dns,category
190.57.245.25,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,46864,18,17,1065,44,1.797377109527588,24.480115923788915,0,4
77.130.210.156,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,1,1065,44,1,44.0,0,4
146.148.253.63,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,4,1065,44,1,44.0,0,4
74.3.157.2,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,1,1065,44,1,44.0,0,4
93.171.199.189,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,1,1065,44,1,44.0,0,4
220.202.61.156,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,48,1,1065,44,1,44.0,0,4
106.241.187.145,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,20,4,1065,40,4,40.0,0,4
209.162.242.107,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,20,4,1065,40,4,40.0,0,4
174.142.111.84,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,20,4,1065,40,4,40.0,0,4
86.8.244.110,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,20,4,1065,40,4,40.0,0,4
186.249.192.36,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,20,4,1065,40,4,40.0,0,4
209.104.255.182,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,45030,20,41,1065,40,0.20339584350585938,196.66085260413738,0,4
126.113.241.125,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,20,4,1065,40,4,40.0,0,4
209.104.255.182,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,45032,20,41,1065,40,0.2209787368774414,181.01289094699047,0,4
177.61.3.85,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,20,4,1065,40,4,40.0,0,4
60.115.121.108,210.117.181.96,tcp,bc:e7:12:22:12:67,70:5d:cc:57:c7:b5,23,26110,20,4,1065,40,4,40.0,0,4
